id;Data;Temp. Retal;Media T Retal;Termograma ;Media Termograma;Foto;Temp. Ambiente;Monta;Sinal de Cio;Lote
1568;13.02.2025;38,8;38,6;36,2;37,511;431;29;;;Rosa
1568;14.02.2025;38,7;38,994;38,2;37,783;480;28;;;Rosa
1568;15.02.2025;39,1;39;38;37,415;526;28;;;Rosa
1568;16.02.2025;38,9;38,685;37,5;37,52;557;28;;;Rosa
1568;17.02.2025;40,2;39,075;40,3;38,075;614;33;;?;Rosa
1568;18.02.2025;39,2;39,005;36,8;36,3;631;30;X;;Rosa
1568;19.02.2025;38,9;38,895;38,6;37,505;696;30;;;Rosa
1568;20.02.2025;39,6;39,31;38,6;38,805;707;31;;;Rosa
1568;21.02.2026;38,8;38,9;37,4;37,22;776;33;;;Rosa
1568;22.02.2027;38,8;38,61;37,5;37,2;793;31;;;Rosa
1568;23.02.2028;39,1;38,94;38,5;37,91;848;33;;;Rosa
1568;24.02.2029;39,1;38,905;38,5;37,345;895;31;;;Rosa
1568;25.02.2030;39,1;38,905;37,3;36,275;906;31;;;Rosa
1568;26.02.2031;39,8;39,315;36,8;36,9;952;31;;;Rosa
1568;27.02.2032;39,4;39,16666667;38,7;37,92666667;1017;31;;;Rosa
1568;28.02.2025;39,1;39,1625;38,3;37,95;1060;32;;;Rosa
1568;01.03.2025;39,1;39,15882353;36,7;37,87647059;1101;33;;;Rosa
1568;02.03.2025;38;39,09444444;37,5;37,85555556;1124;27;;;Rosa
1568;03.03.2025;39;39,08947368;38,4;37,88421053;1185;33;;;Rosa
1568;04.03.2025;39;39,085;37,8;37,88;1228;32;;;Rosa
1568;05.03.2025;38,9;39,07619048;38;37,88571429;1264;30;;;Rosa
1568;06.03.2025;38;38,99867137;37,6;37,5725056;1309;32 ;;;Rosa
1602;13.02.2025;38,8;38,6;38,2;37,511;414;29;X;;Rosa
1602;14.02.2025;39,4;38,994;38,4;37,783;468;28;;;Rosa
1602;15.02.2025;38,8;39;37,9;37,415;484;28;X;;Rosa
1602;16.02.2025;38,8;38,685;36,8;37,52;530;28;;;Rosa
1602;17.02.2026;39,2;39,075;37,4;38,075;609;33;X;;Rosa
1602;18.02.2025;39,3;39,005;35,2;36,3;624;30;X;;Rosa
1602;19.02.2025;39,4;38,895;38,5;37,505;697;30;;;Rosa
1602;20.02.2025;39,6;39,31;38,9;38,805;708;31;;;Rosa
1602;21.02.2026;39;38,9;37,3;37,22;777;33;;;Rosa
1602;22.02.2027;39,1;38,61;37,8;37,2;787;31;;;Rosa
1602;23.02.2028;38,9;38,94;37,8;37,91;860;33;;;Rosa
1602;24.02.2029;38,9;38,905;37,4;37,345;900;31;;;Rosa
1602;25.02.2030;39,3;38,905;36,7;36,275;938;31;;;Rosa
1602;26.02.2031;39,1;39,315;38,6;37,68;951;31;;;Rosa
1602;27.02.2032;39,8;39,16;38;37,66;1012;31;;;Rosa
1602;28.02.2033;39,6;39,1875;37,9;37,64;1063;32;;;Rosa
1602;01.03.2025;39,3;39,19411765;36;37,57647059;1093;33;;;Rosa
1602;02.03.2025;38,1;39,13333333;37,6;37,57777778;1123;27;;;Rosa
1602;03.03.2025;39,3;39,14210526;39;37,65263158;1178;33;;;Rosa
1602;04.03.2025;39,4;39,155;37,2;37,63;1223;32;;INCHADA;Rosa
1602;05.03.2025;39,6;39,17619048;39,3;37,70952381;1258;30;;;Rosa
1602;06.03.2025;39,2;39,01367842;38,1;37,52335256;1303;32;;;Rosa
1605;12.02.2025;39,4;39,1;36,5;36,56;331;31;;;Rosa
1605;13.02.2025;39;38,6;38,5;37,511;391;29;;;Rosa
1605;14.02.2025;39,2;38,994;38,5;37,783;456;28;;;Rosa
1605;15.02.2025;39,1;39;37,4;37,415;510;28;;;Rosa
1605;16.02.2025;38,6;38,685;36,5;37,52;533;28;;;Rosa
1605;17.02.2026;38,8;39,075;38,1;38,075;599;33;;;Rosa
1605;18.02.2025;38,6;39,005;37,7;36,3;633;30;;;Rosa
1605;19.02.2025;39,1;38,895;37,3;37,505;695;30;;;Rosa
1605;20.02.2025;39,8;39,31;39;38,805;719;31;;;Rosa
1605;21.02.2026;38,9;38,9;36,6;37,22;766;33;;;Rosa
1605;22.02.2027;38,8;38,61;35,5;37,2;791;31;;;Rosa
1605;23.02.2028;38,8;38,94;37,6;37,91;847;33;;;Rosa
1605;24.02.2029;38,5;38,905;37,2;37,345;884;31;;;Rosa
1605;25.02.2030;39;38,905;35;36,275;940;31;;;Rosa
1605;26.02.2031;39,5;39,315;38,1;37,68;964;31;;;Rosa
1605;27.02.2032;39,9;39,0625;38,4;37,36875;1020;31 ;;;Rosa
1605;28.02.2033;39,4;39,08235294;36,3;37,30588235;1061;32;;;Rosa
1605;01.03.2025;38,9;39,07222222;38,3;37,36111111;1105;33;;;Rosa
1605;02.03.2025;38,1;39,02105263;36,1;37,29473684;1112;27;;;Rosa
1605;03.03.2025;39,3;39,035;39,1;37,385;1180;33;;;Rosa
1605;04.03.2025;39,2;39,04285714;37,5;37,39047619;1216;32;;INCHADA;Rosa
1605;05.03.2025;38,6;39,02272727;35,7;37,31363636;1260;30;;;Rosa
1605;06.03.2025;39,1;38,97512915;38,3;37,42683776;1301;32;;;Rosa
1612;13.02.2025;38,8;38,6;36,5;37,511;415;29;;;Rosa
1612;14.02.2025;39,2;38,994;38,5;37,783;453;28;;;Rosa
1612;15.02.2025;38,9;39;39,3;37,415;511;28;;;Rosa
1612;16.02.2025;38,5;38,685;37,4;37,52;549;28;;;Rosa
1612;17.02.2025;38,8;39,075;38,9;38,075;600;33;X;?;Rosa
1612;18.02.2025;39;39,005;37,3;36,3;620;30;;;Rosa
1612;19.02.2025;39,1;38,895;39,5;37,505;690;30;X;;Rosa
1612;20.02.2025;39,2;39,31;38,9;38,805;714;31;;;Rosa
1612;21.02.2026;38,8;38,9;37,8;37,22;764;33;;;Rosa
1612;22.02.2027;39;38,61;37,6;37,2;788;31;X;;Rosa
1612;23.02.2028;38,7;38,94;38;37,91;849;33;;;Rosa
1612;24.02.2029;38,9;38,905;37,8;37,345;898;31;;;Rosa
1612;25.02.2030;39,1;38,905;36,1;36,275;939;31;;;Rosa
1612;26.02.2031;39,1;39,315;38,8;37,68;959;31;;;Rosa
1612;27.02.2032;39;38,94;38,5;38,06;1016;31;;;Rosa
1612;28.02.2033;39,1;38,95;38,7;38,1;1055;32;;;Rosa
1612;01.03.2025;39,1;38,95882353;38;38,09411765;1094;33;;INCHADA;Rosa
1612;02.03.2025;38,5;38,93333333;37,8;38,07777778;1122;27;;;Rosa
1612;03.03.2025;39,2;38,94736842;37,8;38,06315789;1174;33;;;Rosa
1612;04.03.2025;38,8;38,94;38,6;38,09;1215;32;;;Rosa
1612;05.03.2025;39;38,94285714;37,9;38,08095238;1261;30;;;Rosa
1612;06.03.2025;39,1;38,94054202;38,7;37,67190503;1305;32;;;Rosa
2246;13.02.2025;37,7;38,6;38,3;37,511;365;29;X;;Rosa
2246;14.02.2025;38,9;38,994;34,7;37,783;474;28;;;Rosa
2246;15.02.2025;39,1;39;37,8;37,415;525;28;;;Rosa
2246;16.02.2025;38,7;38,685;38;37,52;565;28;;;Rosa
2246;17.02.2025;39,1;39,075;37,2;38,075;608;33;X;;Rosa
2246;18.02.2025;39;39,005;34,8;36,3;632;30;;;Rosa
2246;19.02.2025;38,4;38,895;35,3;37,505;682;30;;;Rosa
2246;20.02.2025;39,4;39,31;38,5;38,805;703;31;;;Rosa
2246;21.02.2026;38,6;38,9;38,2;37,22;760;33;;;Rosa
2246;22.02.2027;38,7;38,61;37,9;37,2;798;31;;;Rosa
2246;23.02.2028;38,7;38,94;37,3;37,91;859;33;X;;Rosa
2246;24.02.2029;39,4;38,905;37,1;37,345;903;31;;;Rosa
2246;25.02.2030;39;38,905;36,8;36,275;945;31;;;Rosa
2246;26.02.2031;39,3;39,315;37,3;37,68;967;31;;;Rosa
2246;27.02.2032;39,4;38,89333333;38,4;37,17333333;1005;31;;;Rosa
2246;28.02.2033;39,2;38,9125;38,7;37,26875;1057;32;;;Rosa
2246;01.02.2025;38,9;38,91176471;37,7;37,29411765;1106;33;;;Rosa
2246;02.03.2025;38,2;38,87222222;37,6;37,31111111;1125;27;;;Rosa
2246;03.03.2025;39,2;38,88947368;37,7;37,33157895;1187;33;;;Rosa
2246;04.03.2025;39;38,895;37,4;37,335;1230;32;;;Rosa
2246;05.03.2025;39;38,9;37,3;37,33333333;1273;30;;;Rosa
2246;06.03.2025;39,5;38,92444257;37,7;37,40910592;1315;32;;;Rosa
2353;13.02.2025;38,6;38,6;37,6;37,511;417;29;;;Rosa
2353;14.02.2025;39,4;38,994;38,2;37,783;454;28;;;Rosa
2353;15.02.2025;39;38,1;38,1;37,415;488;28;X;;Rosa
2353;16.02.2025;38,6;38,685;37,4;37,52;542;28;;;Rosa
2353;17.02.2025;39;39,075;37,2;38,075;604;33;;?;Rosa
2353;18.02.2025;39,1;39,005;37,4;36,3;618;30;;;Rosa
2353;19.02.2025;38,9;38,895;35,7;37,505;681;30;;;Rosa
2353;20.02.2025;38,1;39,31;38,7;38,805;712;31;;;Rosa
2353;21.02.2026;38,9;38,9;37,7;37,22;771;33;;;Rosa
2353;22.02.2027;38,9;38,61;37,5;37,2;795;31;;;Rosa
2353;23.02.2028;38,8;38,94;37,8;37,91;850;33;;;Rosa
2353;24.02.2029;38,2;38,905;37,5;37,345;891;31;;;Rosa
2353;25.02.2030;39,3;38,905;36,9;36,275;932;31;;;Rosa
2353;26.02.2031;39,2;39,315;37,1;37,68;948;31;;;Rosa
2353;27.02.2032;39,4;38,89333333;38;37,52;1008;31;;;Rosa
2353;28.02.2033;39,2;38,9125;38,7;37,59375;1058;32;X;;Rosa
2353;01.03.2025;38,9;38,91176471;38,2;37,62941176;1089;33;;;Rosa
2353;02.03.2025;38,1;38,86666667;36,9;37,58823529;1113;27;;;Rosa
2353;03.03.2025;39;38,87368421;38,3;37,62631579;1181;33;;;Rosa
2353;04.03.2025;39;38,88;37,7;37,63;1213;32;;;Rosa
2353;05.03.2025;38,9;38,88095238;37,9;37,64285714;1271;30;;;Rosa
2353;06.03.2025;38,9;38,87894768;38;37,51307476;1298;32;;;Rosa
2360;13.02.2025;38,2;38,6;38,1;37,511;382;29;X;;Rosa
2360;14.02.2025;39,2;38,994;37;37,783;475;28;;;Rosa
2360;15.02.2025;39,1;39;37,4;37,415;519;28;;;Rosa
2360;16.02.2025;38,8;38,685;37,8;37,52;558;28;X;;Rosa
2360;17.02.2025;39,1;39,075;40,2;38,075;602;33;;;Rosa
2360;18.02.2025;38,9;39,005;36,2;36,3;625;30;;;Rosa
2360;19.02.2025;38,8;38,895;36,9;37,505;688;30;;;Rosa
2360;20.02.2025;39,2;39,31;39,5;38,805;720;31;;;Rosa
2360;21.02.2026;38,9;38,9;36,6;37,22;769;33;;;Rosa
2360;22.02.2027;38,9;38,61;37,2;37,2;792;31;;;Rosa
2360;23.02.2028;38,6;38,94;38,7;37,91;854;33;;;Rosa
2360;24.02.2029;38,9;38,905;37,3;37,345;896;31;;;Rosa
2360;25.02.2030;38,1;38,905;35,5;36,275;928;31;;Secreção ;Rosa
2360;26.02.2031;39;39,315;38;37,68;961;31;;;Rosa
2360;27.02.2032;39,2;38,86;37,8;37,61333333;1006;31;;;Rosa
2360;28.02.2033;39,2;38,88125;38,4;37,6625;1056;32;;;Rosa
2360;01.03.2025;39,1;38,2;37,2;37,63529412;1099;33;;;Rosa
2360;02.03.2025;37,9;38,87647059;36,4;37,56666667;1109;27 ;;;Rosa
2360;03.03.2025;39,2;38,85789474;37,2;37,54736842;1167;33;;;Rosa
2360;04.03.2025;39,2;38,875;35,7;37,455;1210;32;;;Rosa
2360;05.03.2025;39,2;38,89047619;36,7;37,41904762;1252;30;;Secreção;Rosa
2360;06.03.2025;38,8;38,88476626;37,8;37,49729572;1312;32;;Vulva Inchada;Rosa
2363;13.02.2025;38,9;38,6;37,7;37,511;388;29;;;Rosa
2363;14.02.2025;39;38,994;37,2;37,783;449;28;;;Rosa
2363;15.02.2025;38,2;39;36,4;37,415;489;28;;;Rosa
2363;16.02.2025;38,4;38,685;37,6;37,52;541;28;;;Rosa
2363;17.02.2025;38,7;39,075;37,4;38,075;591;33;;;Rosa
2363;18.02.2025;38,6;39,005;35,2;36,3;628;30;;;Rosa
2363;19.02.2025;38,4;38,895;35,6;37,505;687;30;;;Rosa
2363;20.02.2025;39,2;39,31;38,1;38,805;713;31;;;Rosa
2363;21.02.2026;38,9;38,9;36,1;37,22;761;33;;;Rosa
2363;22.02.2027;39,1;38,61;37,6;37,2;786;31;;;Rosa
2363;23.02.2028;39,2;38,94;36,9;37,91;853;33;;;Rosa
2363;24.02.2029;38,7;38,905;36,8;37,345;894;31;;;Rosa
2363;25.02.2030;38,9;38,905;35,5;36,275;936;31;;;Rosa
2363;26.02.2031;39,4;39,315;37,7;37,68;958;31;;;Rosa
2363;27.02.2032;39,2;38,85333333;37,5;36,88666667;1022;31;;;Rosa
2363;28.02.2033;39,2;38,875;37,7;36,9375;1048;32 ;;;Rosa
2363;01.03.2025;39,1;38,88823529;37,1;36,94705882;1090;33;;;Rosa
2363;02.03.2025;38;38,83888889;36,4;36,91666667;1116;27;;;Rosa
2363;03.03.2025;39,2;38,85789474;38,5;37;1179;33;;;Rosa
2363;04.03.2025;38,9;38,86;37,8;37,04;1225;32 ;;;Rosa
2363;05.03.2025;39;38,86666667;37,6;37,06666667;1262;30;;;Rosa
2363;06.03.2025;39,2;38,91328662;38,7;37,30183613;1300;32 ;;;Rosa
2367;13.02.2025;38,8;38,6;39,1;37,511;381;29;;;Rosa
2367;14.02.2025;38,8;38,994;38,2;37,783;470;28;;;Rosa
2367;15.02.2025;39,2;39;36,4;37,415;504;28;;;Rosa
2367;16.02.2025;38,8;38,685;38,5;37,52;555;28;;;Rosa
2367;17.02.2025;39;39,075;38,7;38,075;593;33;;;Rosa
2367;18.02.2025;38,9;39,005;38,2;36,3;636;30;;;Rosa
2367;19.02.2025;38,8;38,895;37,5;37,505;694;30;;;Rosa
2367;20.02.2025;39,3;39,31;38,9;38,805;716;31;;;Rosa
2367;21.02.2025;38,8;38,9;37,3;37,22;772;33;;;Rosa
2367;22.02.2025;40,2;38,61;38,9;37,2;794;31;;;Rosa
2367;23.02.2025;39,5;38,94;38,1;37,91;851;33;;;Rosa
2367;24.02.2025;39,2;38,905;36,9;37,345;892;31;;;Rosa
2367;25.02.2025;38,8;38,905;35,8;36,275;941;31;;;Rosa
2367;26.02.2025;39,2;39,315;37,6;37,68;954;31;;;Rosa
2367;27.02.2025;39,2;39,1;37,5;37,84;1018;31;;;Rosa
2367;28.02.2025;39,3;39,1125;36,9;37,78125;1050;32;;;Rosa
2367;01.03.2025;38,9;39,1;37,7;37,77647059;1082;33;;;Rosa
2367;02.03.2025;37,9;39,03333333;37;37,73333333;1117;27;;;Rosa
2367;03.03.2025;39,1;39,03684211;38,1;37,75263158;1171;33;;INCHADA;Rosa
2367;04.03.2025;39;39,035;36,8;37,705;1221;32;;;Rosa
2367;05.03.2025;38,8;39,02380952;38,1;37,72380952;1269;30;;;Rosa
2367;06.03.2025;38,9;38,98002309;38,9;37,564595;1306;;;;Rosa
2369;12.02.2025;39,1;39,1;37,6;36,56;330;31;;;Rosa
2369;13.02.2025;38,9;38,6;38;37,511;389;29;;;Rosa
2369;14.02.2025;38,6;38,994;37,5;37,783;460;28;;;Rosa
2369;15.02.2025;39;39;39,1;37,415;485;28;;;Rosa
2369;16.02.2025;38,8;38,685;37,1;37,52;552;28;;?;Rosa
2369;17.02.2025;39,1;39,075;37,5;38,075;607;33;X;;Rosa
2369;18.02.2025;39,3;39,005;35,6;36,3;637;30;;;Rosa
2369;19.02.2025;39;38,895;37,6;37,505;693;30;;;Rosa
2369;20.02.2025;39,6;39,31;38,9;38,805;709;31;;;Rosa
2369;21.02.2026;39,1;38,9;37,3;37,22;768;33;;;Rosa
2369;22.02.2027;39,1;38,61;36,7;37,2;782;31;;;Rosa
2369;23.02.2028;38,9;38,94;38,1;37,91;857;33;;;Rosa
2369;24.02.2029;39;38,905;37,5;37,345;885;31;;;Rosa
2369;25.02.2030;36,8;38,905;35,6;36,275;935;31;;;Rosa
2369;26.02.2031;39,4;39,315;36,9;37,68;956;31;;;Rosa
2369;27.02.2032;39,5;38,95;37,2;37,3875;1013;31;;;Rosa
2369;28.02.2033;39,4;38,97647059;37,6;37,3875;1053;32;;;Rosa
2369;01.03.2025;39,1;38,98333333;37,4;37,4;1102;33;;;Rosa
2369;02.03.2025;38,1;38,93684211;36,5;37,35263158;1118;27;;;Rosa
2369;03.03.2025;39,2;38,95;38,1;37,39;1176;33;;;Rosa
2369;04.03.2025;39,1;38,95714286;38,1;37,42380952;1219;32;;;Rosa
2369;05.03.2025;39,1;38,96363636;38,6;37,47727273;1270;30;;;Rosa
2369;06.03.2025;39,6;38,94554406;38;37,44584352;1311;32;;;Rosa
2371;12.02.2025;;39,1;;36,56;;31;;;Rosa
2371;13.02.2025;38,9;38,6;35,4;37,511;345;29;;;Rosa
2371;14.02.2025;39,2;38,994;37,3;37,783;463;28;;;Rosa
2371;15.02.2025;39,2;39;36,3;37,415;515;28;;;Rosa
2371;16.02.2025;38,7;38,685;37,4;37,52;546;28;;;Rosa
2371;17.02.2025;39,2;39,075;38,2;38,075;606;33;;;Rosa
2371;18.02.2025;39,1;39,005;33,3;36,3;626;30;;;Rosa
2371;19.02.2025;38,7;38,895;37,5;37,505;692;30;;;Rosa
2371;20.02.2025;39,6;39,31;39;38,805;721;31;;;Rosa
2371;21.02.2026;38,9;38,9;36,6;37,22;773;33;;;Rosa
2371;22.02.2027;39,1;38,61;36,7;37,2;797;31;;;Rosa
2371;23.02.2028;39;38,94;37,8;37,91;856;33;;;Rosa
2371;24.02.2029;39;38,905;37,5;37,345;897;31;;;Rosa
2371;25.02.2030;36,9;38,905;35,6;36,275;943;31;;;Rosa
2371;26.02.2031;39,2;39,315;37,5;37,68;965;31;;;Rosa
2371;27.02.2032;39,3;38,93333333;37,3;36,89333333;1025;31;;;Rosa
2371;28.02.2033;39,6;38,975;38,4;36,9875;1064;32;;;Rosa
2371;01.03.2025;39;38,97647059;38;37,04705882;1104;33;;;Rosa
2371;02.03.2025;38;38,92222222;37;37,04444444;1120;27;;;Rosa
2371;03.03.2025;39,1;38,93157895;38,1;37,1;1184;33;;;Rosa
2371;04.03.2025;39;38,935;37,7;37,13;1220;32;;;Rosa
2371;05.03.2025;38,5;38,91428571;37,6;37,15238095;1255;30;;;Rosa
2371;06.03.2025;38;38,93937575;37,6;37,32851036;1314;32;;;Rosa
2374;12.02.2025;38,8;39,1;37,4;36,56;334;31;X;;Rosa
2374;13.02.2025;38,8;38,6;37,1;37,511;341;29;;;Rosa
2374;14.02.2025;39,4;38,994;38,3;37,783;443;28;;;Rosa
2374;15.02.2025;38,9;39;37,1;37,415;492;28;;;Rosa
2374;16.02.2025;38,5;38,685;37,7;37,52;554;28;;;Rosa
2374;17.02.2025;38,9;39,075;38,4;38,075;615;33;;;Rosa
2374;18.02.2025;39;39,005;35,8;36,3;629;30;;;Rosa
2374;19.02.2025;39,7;38,895;38,5;37,505;691;30;;;Rosa
2374;20.02.2025;39,1;39,31;38,5;38,805;704;31;;;Rosa
2374;21.02.2026;38,9;38,9;36,6;37,22;765;33;;;Rosa
2374;22.02.2027;38,7;38,61;37,2;37,2;785;31;;;Rosa
2374;23.02.2028;38,9;38,94;38,1;37,91;842;33;;;Rosa
2374;24.02.2029;38,9;38,905;38;37,345;886;31;;;Rosa
2374;25.02.2030;38,6;38,905;35,3;36,275;931;31;;;Rosa
2374;26.02.2031;39,3;39,315;37,1;37,68;955;31;;;Rosa
2374;27.02.2032;39,5;38,949;38,8;97,406;987;31;;;Rosa
2374;28.02.2033;39,3;38,949;36,9;37,406;1052;32;;;Rosa
2374;01.03.2025;39,2;39,02222222;36,9;37,42777778;1096;33;;;Rosa
2374;02.03.2025;37,9;38,96315789;36,6;37,38421053;1132;27;;Inchada;Rosa
2374;03.03.2025;40,7;39,05;38,2;37,425;1169;33;;;Rosa
2374;04.03.2025;39,1;39,05238095;37;37,4047619;1224;32;;;Rosa
2374;05.03.2025;39;39,05;37,2;37,39545455;1254;30;;;Rosa
2374;06.03.2025;39;38,96070291;36,8;40,30443832;1275;32;;Secreção;Rosa
2378;13.02.2025;38,8;38,6;37,3;37,511;340;29;X;;Rosa
2378;14.02.2025;39,1;38,994;38,2;37,783;465;28;X;;Rosa
2378;15.02.2025;38,9;39;37,1;37,415;502;28;;;Rosa
2378;16.02.2025;38,9;38,685;37,4;37,52;548;28;X;;Rosa
2378;17.02.2025;39,2;39,075;38,1;38,075;613;33;;;Rosa
2378;18.02.2025;38,6;39,005;34;36,3;616;30;;;Rosa
2378;19.02.2025;38,1;38,895;37,5;37,505;684;30;;;Rosa
2378;20.02.2025;39,6;39,31;38,7;38,805;711;31;;;Rosa
2378;21.02.2026;38,8;38,9;37,6;37,22;767;33;;;Rosa
2378;22.02.2027;39,2;38,61;36,6;37,2;783;31;;;Rosa
2378;23.02.2028;39;38,94;37;37,91;843;33;;;Rosa
2378;24.02.2029;38,9;38,905;36,9;37,345;887;31;;;Rosa
2378;25.02.2030;38,6;38,905;36,2;36,275;933;31;;;Rosa
2378;26.02.2031;39,6;39,315;39,1;37,68;960;31;;;Rosa
2378;27.02.2032;39;38,95333333;37,6;37,28666667;1010;31;;;Rosa
2378;28.02.2033;39;38,95625;37;37,26875;1059;32;;;Rosa
2378;01.03.2025;39;38,95882353;37,8;37,3;1097;33;;;Rosa
2378;02.03.2025;38;38,90555556;36,2;37,23888889;1119;27;;;Rosa
2378;03.03.2025;38,9;38,90526316;37,9;37,27368421;1182;33;;;Rosa
2378;04.03.2025;39;38,91;37,9;37,305;1226;32;;;Rosa
2378;05.03.2025;38,6;38,8952381;37,1;37,2952381;1265;30;;;Rosa
2378;06.03.2025;39,1;38,93445065;38,5;37,40534418;1310;32;;;Rosa
2386;13.02.2025;35,6;38,6;37;37,511;338;29;;;Rosa
2386;14.02.2025;38,2;38,994;38,2;37,783;459;28;;;Rosa
2386;15.02.2025;39,1;39;37,3;37,415;512;28;;;Rosa
2386;16.02.2025;38,7;38,685;39,7;37,52;559;28;;;Rosa
2386;17.02.2025;38,9;39,075;38,2;38,075;601;33;;;Rosa
2386;18.02.2025;39,1;39,005;35,7;36,3;622;30;;;Rosa
2386;19.02.2025;38,7;38,895;37,6;37,505;699;30;;;Rosa
2386;20.02.2025;39,2;39,31;38,7;38,805;717;31;;;Rosa
2386;21.02.2026;38,7;38,9;36,9;37,22;775;33;;;Rosa
2386;22.02.2027;38,9;38,61;37,4;37,2;801;31;;;Rosa
2386;23.02.2028;39,2;38,94;37,9;37,91;862;33;;;Rosa
2386;24.02.2029;38,6;38,905;36,7;37,345;902;31;;;Rosa
2386;25.02.2030;39,2;38,905;37,2;36,275;946;31;;;Rosa
2386;26.02.2031;39,2;39,315;38,4;37,68;963;31;;;Rosa
2386;27.02.2032;38,9;39,1;38;37,406;1023;31;;;Rosa
2386;28.02.2033;38,9;38,958;38,9;37,406;1066;32;;;Rosa
2386;01.03.2025;38,9;38,70588235;34,6;37,56818182;1098;33;;;Rosa
2386;02.03.2025;38;38,66666667;36,8;37,51111111;1114;27;;;Rosa
2386;03.03.2025;38,9;38,67894737;38,3;37,55263158;1168;33;;;Rosa
2386;04.03.2025;38,9;38,69;37,7;37,56;1231;32;;;Rosa
2386;05.03.2025;38,8;38,6952381;37,9;37,57619048;1266;30;;;Rosa
2386;06.03.2025;38,8;38,88732069;37,4;37,48210071;1299;;;;Rosa
2391;12.02.2025;39,1;39,1;35,1;36,56;329;31;;;Rosa
2391;13.02.2025;39,2;38,6;38,6;37,511;387;29;;;Rosa
2391;14.02.2025;39,1;38,994;38,2;37,783;448;28;;;Rosa
2391;15.02.2025;39,1;39;37;37,415;486;28;;;Rosa
2391;16.02.2025;38,4;38,685;37,7;37,52;538;28;;;Rosa
2391;17.02.2025;38,9;39,075;38,4;38,075;592;33;;;Rosa
2391;18.02.2025;38,9;39,005;36,8;36,3;617;30;X;?;Rosa
2391;19.02.2025;39,1;38,895;37,4;37,505;689;30;X;;Rosa
2391;20.02.2025;39,7;39,31;39;38,805;702;31;X;;Rosa
2391;21.02.2026;39;38,9;38;37,22;758;33;X;;Rosa
2391;22.02.2027;39,3;38,61;35,4;37,2;781;31;;;Rosa
2391;23.02.2028;38,8;38,94;38,1;37,91;844;33;X;;Rosa
2391;24.02.2029;39;38,905;37,5;37,345;888;31;;;Rosa
2391;25.02.2030;39,3;38,905;36;36,275;930;31;;;Rosa
2391;26.02.2031;39,8;39,315;36,8;37,68;947;31;X;;Rosa
2391;27.02.2032;39,8;39,15625;39,2;37,45;1014;31;;;Rosa
2391;28.02.2033;39,2;39,15882353;37,7;37,46470588;1049;32;;;Rosa
2391;01.03.2025;39,1;39,15555556;37,8;37,48333333;1091;33;;;Rosa
2391;02.03.2025;37,9;39,08947368;36,5;37,43157895;1110;27;;;Rosa
2391;03.03.2025;39,2;39,095;37,6;37,44;1170;33;;;Rosa
2391;04.03.2025;39,5;39,115;38,6;37,4952381;1211;32;;;Rosa
2391;05.03.2025;39,1;39,11363636;38,9;37,55909091;1256;30;;;Rosa
2391;06.03.2025;39,6;39,00108282;38,6;37,46990225;1295;32;;;Rosa
